,File,V_Neg,V_Neut,V_Pos,A_Neut,A_Pos,Laning,Shopping,Returning,Roaming,Fighting,Pushing,Defending,Dead,Misc
1063,48_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1064,13_02_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1065,148_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1066,89_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1067,221_08_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1068,82_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1069,132_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1070,178_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1071,2_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1072,136_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1073,176_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1074,94_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1075,45_03_02.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1076,231_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1077,215_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1078,33_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1079,20_05_02.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1080,175_05_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1081,130_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1082,202_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1083,98_03_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1084,136_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1085,145_07_01.mp4,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1086,228_07_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1087,45_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1088,45_05_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1089,52_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1090,28_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1091,67_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1092,19_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1093,64_04_02.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1094,210_08_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1095,86_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1096,9_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1097,197_09_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1098,69_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1099,152_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1100,178_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1101,14_03_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1102,51_02_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1103,112_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1104,12_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1105,147_03_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1106,42_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1107,39_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1108,11_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1109,80_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1110,236_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1111,131_02_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1112,126_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1113,164_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1114,64_04_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1115,119_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1116,169_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1117,27_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1118,231_07_01.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1119,60_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1120,41_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1121,11_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1122,231_09_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1123,214_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1124,169_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1125,178_010_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1126,60_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1127,73_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1128,107_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1129,238_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1130,69_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1131,6_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1132,3_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1133,15_06_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1134,43_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1135,101_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1136,131_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1137,235_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1138,51_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1139,209_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1140,161_06_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1141,80_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1142,135_04_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1143,220_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1144,122_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1145,134_07_01.mp4,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1146,18_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1147,63_01_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1148,65_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1149,231_08_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1150,90_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1151,191_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1152,121_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1153,77_08_03.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1154,67_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1155,203_04_02.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1156,214_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1157,231_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1158,229_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1159,7_09_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1160,205_02_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1161,89_04_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1162,179_01_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1163,57_09_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1164,47_07_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1165,2_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1166,79_06_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1167,53_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1168,61_08_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1169,216_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1170,27_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1171,83_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1172,128_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1173,162_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1174,58_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1175,72_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1176,131_02_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1177,145_07_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1178,230_09_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1179,188_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1180,121_01_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1181,73_04_02.mp4,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1182,104_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1183,71_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1184,232_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1185,41_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1186,177_03_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1187,174_01_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1188,64_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1189,150_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1190,27_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1191,137_01_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1192,106_03_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1193,173_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1194,168_03_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1195,167_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1196,109_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1197,95_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1198,19_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1199,144_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1200,150_01_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1201,35_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1202,162_09_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1203,114_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1204,239_08_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1205,34_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1206,79_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1207,213_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1208,118_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1209,70_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1210,214_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1211,108_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1212,85_04_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1213,41_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1214,212_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1215,143_07_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1216,100_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1217,207_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1218,159_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1219,229_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1220,103_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1221,82_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1222,224_05_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1223,3_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1224,158_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1225,75_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1226,41_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1227,12_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1228,237_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1229,23_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1230,5_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1231,201_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1232,119_02_01.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1233,210_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1234,219_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1235,138_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1236,94_08_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1237,134_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1238,137_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1239,198_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1240,51_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1241,120_02_01.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1242,124_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1243,51_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1244,17_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1245,37_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1246,166_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1247,204_05_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1248,191_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1249,102_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1250,72_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1251,46_03_02.mp4,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1252,195_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1253,211_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1254,111_07_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1255,127_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1256,18_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1257,63_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1258,176_02_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1259,179_03_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1260,233_09_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1261,231_09_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1262,147_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1263,43_05_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1264,36_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1265,99_06_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1266,49_09_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1267,114_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1268,122_02_01.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1269,214_04_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1270,239_07_03.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1271,112_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1272,103_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1273,156_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1274,216_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1275,19_03_01.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1276,99_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1277,96_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1278,76_06_03.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1279,210_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1280,195_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1281,227_07_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1282,11_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1283,30_010_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1284,32_03_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1285,49_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1286,29_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1287,175_03_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1288,135_01_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1289,230_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1290,51_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1291,84_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1292,34_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1293,61_01_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1294,181_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1295,75_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1296,142_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1297,112_05_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1298,168_07_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1299,68_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1300,127_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1301,185_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1302,54_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1303,115_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1304,102_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1305,77_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1306,27_09_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1307,45_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1308,195_04_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1309,172_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1310,194_01_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1311,75_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1312,30_05_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1313,233_01_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1314,22_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1315,186_09_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1316,215_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1317,131_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1318,9_01_01.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1319,197_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1320,55_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1321,236_01_02.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1322,88_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1323,14_03_02.mp4,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1324,155_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1325,120_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1326,146_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1327,0_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1328,216_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1329,62_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1330,200_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1331,158_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1332,142_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1333,162_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1334,94_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1335,153_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1336,163_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1337,88_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1338,78_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1339,94_05_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1340,172_05_01.mp4,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1341,128_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1342,69_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1343,216_09_01.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1344,19_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1345,93_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1346,174_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1347,16_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1348,210_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1349,99_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1350,4_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1351,201_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1352,35_010_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1353,229_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1354,118_05_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1355,69_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1356,205_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1357,231_02_02.mp4,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1358,59_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1359,71_05_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1360,88_05_02.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1361,19_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1362,139_01_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1363,25_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1364,39_06_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1365,86_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1366,206_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1367,198_04_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1368,170_03_02.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1369,89_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1370,30_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1371,214_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1372,158_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1373,162_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1374,7_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1375,19_04_03.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1376,158_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1377,39_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1378,194_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1379,97_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1380,104_02_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1381,9_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1382,119_09_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1383,147_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1384,27_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1385,52_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1386,4_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1387,84_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1388,74_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1389,2_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1390,160_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1391,187_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1392,134_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1393,235_02_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1394,93_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1395,198_04_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1396,181_06_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1397,138_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1398,148_03_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1399,94_07_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1400,29_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1401,219_06_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
